Data_Medicao,NUMERO_DE_DIAS_COM_PRECIP_PLUV_MENSAL_AUT_n_mero_,PRECIPITACAO_TOTAL_MENSAL_AUT_mm_,PRESSAO_ATMOSFERICA_MEDIA_MENSAL_AUT_mB_,TEMPERATURA_MEDIA_MENSAL_AUT_C_,VENTO_VELOCIDADE_MAXIMA_MENSAL_AUT_m_s_,VENTO_VELOCIDADE_MEDIA_MENSAL_AUT_m_s_,Unnamed_7
2010-12-31,24.0,286.4,967.7,24.9,6.6,1.6,
2011-01-31,23.0,305.8,968.8,24.0,7.4,1.4,
2011-02-28,23.0,305.8,969.8,24.7,7.1,1.5,
2011-03-31,25.0,29.6,969.3,24.8,9.8,1.6,
2011-04-30,25.0,29.6,970.5,25.2,7.2,1.1,
2011-05-31,8.0,5.2,971.2,25.1,5.5,1.1,
2011-06-30,1.0,0.2,972.5,24.2,5.6,1.3,
2011-07-31,0.0,0.0,972.4,24.7,5.7,1.5,
2011-08-31,0.0,0.0,971.5,26.4,6.7,1.6,
2011-09-30,2.0,0.8,971.0,27.5,6.5,1.7,
2011-10-31,2.0,0.8,969.0,25.6,7.5,1.7,
2011-11-30,12.0,171.6,969.3,24.6,6.1,1.7,
2011-12-31,24.0,323.2,969.4,24.8,7.4,1.5,
2012-01-31,26.0,360.2,970.2,24.1,6.2,1.4,
2012-02-29,26.0,360.2,970.1,24.4,7.1,1.3,
2012-03-31,12.0,86.2,970.5,24.9,7.2,1.2,
2012-04-30,12.0,138.6,970.2,25.7,7.3,0.9,
2012-05-31,5.0,30.0,972.1,24.5,4.8,1.0,
2012-06-30,1.0,30.0,972.8,25.0,6.0,0.7,
2012-07-31,1.0,30.0,972.8,25.0,6.0,0.7,
2012-08-31,1.0,30.0,972.8,25.0,6.0,0.7,
2012-09-30,5.0,16.6,971.6,27.2,8.2,1.3,
2012-10-31,6.0,93.4,969.2,27.2,7.7,1.9,
2012-11-30,25.0,159.2,969.0,25.2,9.7,1.7,
2012-12-31,15.0,147.4,969.2,25.3,7.8,1.3,
2013-01-31,26.0,422.4,970.3,24.6,5.8,1.4,
2013-02-28,21.0,174.6,970.0,25.1,7.5,1.2,
2013-03-31,24.0,201.4,970.4,25.2,6.5,1.2,
2013-04-30,17.0,177.6,971.3,25.2,5.1,0.7,
2013-05-31,4.0,33.6,971.8,24.9,5.6,0.8,
2013-06-30,3.0,23.0,972.5,24.9,6.5,1.0,
2013-07-31,0.0,0.0,973.3,24.5,7.8,1.6,
2013-08-31,0.0,0.0,971.9,25.7,8.6,1.9,
2013-09-30,4.0,58.0,970.8,27.0,9.7,1.8,
2013-10-31,14.0,156.2,970.3,26.3,6.9,1.8,
2013-11-30,20.0,184.6,969.1,24.8,6.7,1.5,
2013-12-31,23.0,341.8,969.1,24.6,7.1,1.7,
2014-01-31,16.0,341.8,971.0,24.6,8.4,1.2,
2014-02-28,16.0,341.8,971.0,24.6,8.4,1.2,
2014-03-31,16.0,341.8,971.0,24.6,8.4,1.2,
2014-04-30,16.0,341.8,971.0,24.6,8.4,1.2,
2014-05-31,16.0,341.8,971.0,24.6,6.0,1.2,
2014-06-30,16.0,341.8,971.0,24.6,5.2,1.2,
2014-07-31,16.0,341.8,971.0,24.6,7.9,1.2,
2014-08-31,16.0,341.8,971.0,24.6,6.3,1.2,
2014-09-30,16.0,341.8,971.0,24.6,5.8,1.2,
2014-10-31,16.0,341.8,971.0,24.6,3.8,1.2,
2014-11-30,16.0,341.8,971.0,24.6,3.8,1.2,
2014-12-31,7.0,341.8,971.0,24.6,4.9,1.2,
2015-01-31,19.0,135.0,974.5,25.0,8.4,1.1,
2015-02-28,20.0,242.6,974.2,24.7,5.9,1.2,
2015-03-31,21.0,193.4,974.0,24.9,5.4,1.1,
2015-04-30,21.0,157.2,974.4,25.1,4.7,0.8,
2015-05-31,10.0,25.4,975.5,24.6,6.4,0.8,
2015-06-30,7.0,1.4,977.0,23.7,4.6,0.8,
2015-07-31,4.0,1.2,976.5,23.7,4.4,0.9,
2015-08-31,3.0,13.6,975.3,24.5,4.6,1.0,
2015-09-30,2.0,2.8,973.2,27.4,4.9,1.1,
2015-10-31,10.0,81.6,972.9,27.6,7.6,1.3,
2015-11-30,14.0,161.8,972.2,26.9,6.1,1.2,
2015-12-31,12.0,99.0,973.7,26.4,6.8,1.1,
2016-01-31,28.0,608.0,973.2,25.1,6.5,1.3,
2016-02-29,17.0,113.0,973.8,26.3,5.4,1.0,
2016-03-31,15.0,302.8,974.6,26.2,5.6,1.0,
2016-04-30,11.0,32.6,973.8,26.3,5.7,0.7,
2016-05-31,2.0,0.8,975.6,25.6,3.3,0.6,
2016-06-30,2.0,20.8,977.2,24.2,5.0,0.8,
2016-07-31,1.0,20.8,976.5,23.2,4.9,0.7,
2016-08-31,1.0,20.8,976.5,23.2,4.9,0.7,
2016-09-30,9.0,22.8,974.3,26.9,6.1,1.2,
2016-10-31,11.0,174.0,972.7,26.9,6.4,1.3,
2016-11-30,17.0,231.2,972.1,26.3,5.2,1.2,
2016-12-31,19.0,280.2,973.1,25.2,6.0,1.1,
2017-01-31,17.0,304.2,973.5,25.6,5.1,1.1,
2017-02-28,23.0,259.6,973.6,24.9,6.6,1.1,
2017-03-31,21.0,147.2,973.7,25.4,6.5,0.9,
2017-04-30,18.0,163.6,974.1,25.8,4.5,0.8,
2017-05-31,5.0,163.6,974.1,25.8,3.7,0.8,
2017-06-30,5.0,163.6,974.1,25.8,4.2,0.8,
2017-07-31,5.0,163.6,974.1,25.8,4.6,0.8,
2017-08-31,5.0,163.6,974.1,25.8,4.7,0.8,
2017-09-30,5.0,163.6,974.1,25.8,5.2,0.8,
2017-10-31,6.0,135.0,972.2,27.2,7.0,1.4,
2017-11-30,23.0,286.6,972.0,25.7,6.0,1.0,
2017-12-31,21.0,226.0,972.8,25.0,4.9,1.0,
2018-01-31,20.0,226.0,973.8,25.0,4.6,0.9,
2018-02-28,16.0,226.0,973.1,24.8,4.9,0.9,
2018-03-31,16.0,226.0,973.3,25.4,6.6,0.8,
2018-04-30,16.0,226.0,973.3,24.5,3.9,0.8,
2018-05-31,16.0,226.0,973.3,24.5,3.9,0.8,
2018-06-30,16.0,226.0,973.3,24.5,3.9,0.8,
2018-07-31,16.0,226.0,973.3,24.5,3.9,0.8,
2018-08-31,16.0,226.0,973.3,24.5,3.9,0.8,
2018-09-30,16.0,226.0,973.3,24.5,3.9,0.8,
2018-10-31,8.0,226.0,973.3,24.5,3.9,0.8,
2018-11-30,13.0,226.0,972.6,25.6,6.1,1.1,
2018-12-31,14.0,226.0,972.6,25.4,4.9,1.1,
2019-01-31,12.0,226.0,972.6,25.7,4.5,1.1,
2019-02-28,20.0,226.0,973.9,25.9,5.9,1.2,
2019-03-31,20.0,207.4,974.3,25.5,4.6,1.0,
2019-04-30,17.0,142.2,974.1,25.6,3.2,0.7,
2019-05-31,14.0,13.2,974.3,25.8,3.8,0.7,
2019-06-30,3.0,1.4,976.8,23.8,4.0,0.8,
2019-07-31,3.0,1.0,976.6,23.2,4.8,0.8,
2019-08-31,3.0,2.0,976.6,24.7,4.7,0.9,
2019-09-30,4.0,6.4,973.5,26.8,5.0,1.0,
2019-10-31,4.0,6.4,973.0,26.2,8.8,1.3,
2019-11-30,4.0,6.4,972.1,26.0,4.1,1.1,
2019-12-31,4.0,6.4,972.5,26.0,4.9,1.0,
2020-01-31,4.0,6.4,973.3,25.6,5.4,1.2,
2020-02-29,28.0,104.8,973.9,25.6,5.2,1.1,
2020-03-31,23.0,156.2,973.6,25.5,4.8,1.0,
2020-04-30,26.0,127.8,974.8,25.5,4.4,0.8,
2020-05-31,17.0,8.4,976.1,24.3,4.4,0.7,
2020-06-30,1.0,0.4,976.3,23.3,3.9,0.8,
2020-07-31,6.0,1.8,976.0,22.9,4.0,0.8,
2020-08-31,7.0,6.6,975.0,24.7,4.0,0.9,
2020-09-30,10.0,12.2,973.5,26.6,5.0,1.0,
2020-10-31,16.0,16.2,972.4,27.0,5.7,1.2,
2020-11-30,16.0,16.2,972.5,26.4,4.5,1.2,
2020-12-31,16.0,16.2,972.5,26.4,4.5,1.2,
2021-01-31,16.0,16.2,972.5,26.4,4.5,1.2,
2021-02-28,16.0,16.2,972.5,26.4,4.5,1.2,
2021-03-31,16.0,16.2,972.5,26.4,4.5,1.2,
2021-04-30,16.0,16.2,972.5,26.4,4.5,1.2,
2021-05-31,16.0,16.2,972.5,26.4,4.5,1.2,
2021-06-30,16.0,16.2,972.5,26.4,4.5,1.2,
2021-07-31,16.0,16.2,972.5,26.4,4.5,1.2,
2021-08-31,16.0,16.2,972.5,26.4,4.5,1.2,
2021-09-30,16.0,16.2,972.5,26.4,4.5,1.2,
2021-10-31,16.0,16.2,972.5,26.4,4.5,1.2,
2021-11-30,16.0,16.2,972.5,26.4,4.5,1.2,
2021-12-31,16.0,16.2,972.5,26.4,4.5,1.2,
2022-01-31,16.0,16.2,972.5,26.4,4.5,1.2,
2022-02-28,16.0,16.2,972.5,26.4,4.5,1.2,
2022-03-31,16.0,16.2,972.5,26.4,4.5,1.2,
2022-04-30,16.0,16.2,972.5,26.4,4.5,1.2,
2022-05-31,16.0,16.2,972.5,26.4,4.5,1.2,
2022-06-30,16.0,16.2,972.5,26.4,4.5,1.2,
2022-07-31,16.0,16.2,973.5,25.4,4.4,0.8,
2022-08-31,0.0,0.0,972.6,26.7,5.4,0.8,
2022-09-30,4.0,28.0,971.1,28.0,5.7,1.1,
2022-10-31,14.0,108.4,970.1,27.4,7.7,1.2,
2022-11-30,14.0,243.4,970.1,25.6,5.9,1.3,
2022-12-31,27.0,541.4,969.9,24.4,5.9,1.2,
2023-01-31,26.0,407.4,971.5,24.1,6.0,1.0,
2023-02-28,18.0,91.2,971.2,25.3,5.3,0.7,
2023-03-31,26.0,390.8,971.7,24.7,6.5,0.6,
2023-04-30,17.0,87.2,971.2,25.6,5.9,0.6,
2023-05-31,0.0,0.0,972.8,25.8,2.7,0.5,
2023-06-30,0.0,0.0,974.3,25.5,3.0,0.7,
2023-07-31,0.0,0.0,974.3,25.6,3.9,0.6,
2023-08-31,3.0,23.0,972.4,27.2,8.5,0.7,
2023-09-30,6.0,42.4,971.0,28.9,5.4,0.9,
2023-10-31,11.0,142.4,969.8,28.2,7.6,0.9,
2023-11-30,7.0,107.8,969.9,27.6,4.4,1.0,
2023-12-31,16.0,346.6,970.2,26.8,7.3,0.9,
2024-01-31,25.0,443.4,971.4,25.4,6.4,1.2,
2024-02-29,22.0,335.0,972.0,25.8,5.8,0.8,
2024-03-31,18.0,282.0,971.4,26.6,4.9,0.5,
2024-04-30,13.0,39.4,971.3,26.4,6.0,0.4,
2024-05-31,0.0,0.0,972.5,26.7,5.0,0.9,
2024-06-30,0.0,0.0,974.0,25.9,6.1,1.7,
2024-07-31,0.0,0.0,974.0,25.9,5.1,1.7,
2010-01-31,26.0,312.6,989.3,25.4,3.0,0.5,
2010-02-28,19.0,312.6,989.3,25.9,3.1,0.5,
2010-03-31,19.0,312.6,989.3,25.9,3.1,0.5,
2010-04-30,19.0,312.6,989.3,25.9,3.1,0.5,
2010-05-31,19.0,312.6,989.3,25.9,3.1,0.5,
2010-06-30,19.0,312.6,989.3,25.9,3.1,0.5,
2010-07-31,19.0,312.6,989.3,25.9,3.1,0.5,
2010-08-31,19.0,312.6,989.3,25.9,3.1,0.5,
2010-09-30,19.0,312.6,989.3,25.9,3.1,0.5,
2010-10-31,19.0,312.6,989.3,25.9,3.1,0.5,
2010-11-30,19.0,312.6,989.3,25.9,3.1,0.5,
2010-12-31,19.0,312.6,989.3,25.9,3.1,0.5,
2011-01-31,19.0,312.6,989.3,25.9,3.1,0.5,
2011-02-28,19.0,312.6,989.3,25.9,3.1,0.5,
2011-03-31,19.0,312.6,989.3,25.9,3.1,0.5,
2011-04-30,19.0,312.6,989.3,25.9,3.1,0.5,
2011-05-31,19.0,312.6,989.3,25.9,3.1,0.5,
2011-06-30,19.0,312.6,989.3,25.9,3.1,0.5,
2011-07-31,19.0,312.6,989.3,25.9,3.1,0.5,
2011-08-31,19.0,312.6,989.3,25.9,3.1,0.5,
2011-09-30,19.0,312.6,989.3,25.9,3.1,0.5,
2011-10-31,19.0,312.6,989.3,25.9,3.1,0.5,
2011-11-30,19.0,312.6,989.3,25.9,3.1,0.5,
2011-12-31,19.0,312.6,989.3,25.9,3.1,0.5,
2012-01-31,19.0,312.6,989.3,25.9,3.1,0.5,
2012-02-29,19.0,312.6,989.3,25.9,3.1,0.5,
2012-03-31,19.0,312.6,989.3,25.9,3.1,0.5,
2012-04-30,19.0,312.6,989.3,25.9,3.1,0.5,
2012-05-31,19.0,312.6,989.3,25.9,3.1,0.5,
2012-06-30,19.0,312.6,989.3,25.9,3.1,0.5,
2012-07-31,19.0,312.6,989.3,25.9,3.1,0.5,
2012-08-31,19.0,312.6,989.3,25.9,3.1,0.5,
2012-09-30,19.0,312.6,989.3,25.9,3.1,0.5,
2012-10-31,9.0,312.6,989.3,25.7,6.2,0.5,
2012-11-30,13.0,312.6,989.3,25.5,5.3,0.5,
2012-12-31,13.0,312.6,989.3,25.5,5.3,0.5,
2013-01-31,24.0,427.8,993.5,25.1,4.4,0.7,
2013-02-28,24.0,194.8,987.5,24.9,6.2,0.6,
2013-03-31,28.0,484.6,988.3,25.2,5.4,0.6,
2013-04-30,11.0,484.6,988.3,25.2,5.4,0.6,
2013-05-31,11.0,484.6,988.3,25.2,5.4,0.6,
2013-06-30,11.0,484.6,988.3,25.2,5.4,0.6,
2013-07-31,11.0,484.6,988.3,25.2,5.4,0.6,
2013-08-31,11.0,484.6,988.3,25.2,5.4,0.6,
2013-09-30,11.0,484.6,988.3,25.2,5.4,0.6,
2013-10-31,11.0,484.6,988.3,25.2,5.4,0.6,
2013-11-30,11.0,484.6,988.3,25.2,5.4,0.6,
2013-12-31,11.0,484.6,988.3,25.2,5.4,0.6,
2014-01-31,11.0,484.6,988.3,25.2,5.4,0.6,
2014-02-28,11.0,484.6,988.3,25.2,5.4,0.6,
2014-03-31,11.0,484.6,988.3,25.2,5.4,0.6,
2014-04-30,11.0,484.6,988.3,25.2,5.4,0.6,
2014-05-31,11.0,484.6,988.3,25.2,5.4,0.6,
2014-06-30,11.0,484.6,988.3,25.2,5.4,0.6,
2014-07-31,9.0,484.6,988.3,25.2,5.4,0.6,
2014-08-31,20.0,23.2,991.9,24.0,4.8,0.8,
2014-09-30,18.0,119.8,989.9,25.3,5.5,0.9,
2014-10-31,26.0,203.4,989.5,24.9,6.0,0.9,
2014-11-30,24.0,369.6,988.2,24.9,4.8,0.9,
2014-12-31,30.0,369.0,988.5,25.0,5.2,1.0,
2015-01-31,27.0,303.2,990.4,24.5,5.2,0.8,
2015-02-28,25.0,277.8,989.4,24.9,4.0,0.8,
2015-03-31,24.0,411.2,989.5,24.9,4.3,0.8,
2015-04-30,28.0,202.6,990.3,24.9,4.9,0.8,
2015-05-31,24.0,105.0,991.2,24.5,4.7,0.8,
2015-06-30,24.0,105.0,992.4,24.2,4.1,0.7,
2015-07-31,27.0,25.0,992.1,24.1,5.5,0.8,
2015-08-31,23.0,103.6,990.5,25.7,4.4,0.8,
2015-09-30,16.0,112.0,989.6,25.9,5.8,0.8,
2015-10-31,15.0,57.4,989.6,26.1,4.5,1.1,
2015-11-30,21.0,182.4,988.0,26.0,5.0,1.0,
2015-12-31,27.0,226.2,989.8,25.5,3.9,0.9,
2016-01-31,26.0,225.6,988.6,26.1,5.1,0.7,
2016-02-29,19.0,150.6,989.4,25.8,5.9,0.6,
2016-03-31,6.0,25.4,990.6,25.9,4.5,0.8,
2016-04-30,1.0,67.2,990.3,25.3,6.6,0.9,
2016-05-31,1.0,39.8,992.5,24.3,3.6,0.9,
2016-06-30,1.0,8.8,994.2,23.0,4.6,0.9,
2016-07-31,1.0,8.8,992.5,24.0,4.1,0.6,
2016-08-31,1.0,14.2,991.6,24.7,5.5,0.6,
2016-09-30,2.0,43.8,992.0,24.5,5.3,0.6,
2016-10-31,2.0,43.8,989.2,25.3,4.8,0.5,
2016-11-30,2.0,43.8,988.1,25.4,5.3,0.6,
2016-12-31,2.0,43.8,988.8,25.2,4.1,0.5,
2017-01-31,2.0,43.8,989.9,24.5,4.2,0.3,
2017-02-28,2.0,43.8,989.3,25.0,4.4,0.4,
2017-03-31,2.0,43.8,989.7,24.7,4.0,0.3,
2017-04-30,2.0,43.8,990.5,24.8,4.6,0.4,
2017-05-31,2.0,43.8,990.9,25.2,4.5,0.3,
2017-06-30,2.0,43.8,990.9,25.2,4.4,0.3,
2017-07-31,2.0,43.8,994.1,22.6,5.1,0.5,
2017-08-31,2.0,43.8,991.0,25.2,4.6,0.5,
2017-09-30,2.0,43.8,991.0,25.4,4.6,0.4,
2017-10-31,2.0,43.8,989.2,25.8,5.2,0.6,
2017-11-30,2.0,43.8,987.9,25.5,5.3,0.4,
2017-12-31,2.0,43.8,988.4,25.2,3.9,0.4,
2018-01-31,2.0,43.8,989.2,25.1,4.2,0.4,
2018-02-28,2.0,43.8,989.1,24.8,4.6,0.3,
2018-03-31,2.0,43.8,989.4,25.0,5.4,0.4,
2018-04-30,2.0,43.8,989.4,25.0,4.1,0.4,
2018-05-31,2.0,43.8,989.4,25.0,4.1,0.4,
2018-06-30,2.0,43.8,989.4,25.0,3.8,0.4,
2018-07-31,2.0,43.8,989.4,25.0,3.7,0.4,
2018-08-31,2.0,43.8,989.4,25.0,3.0,0.4,
2018-09-30,2.0,43.8,989.8,25.4,4.2,0.5,
2018-10-31,2.0,43.8,988.8,25.9,5.2,0.3,
2018-11-30,2.0,43.8,988.1,25.4,6.0,0.4,
2018-12-31,2.0,43.8,990.2,25.1,3.6,0.4,
2019-01-31,2.0,43.8,990.3,25.3,4.6,0.3,
2019-02-28,2.0,43.8,990.3,25.3,3.6,0.3,
2019-03-31,2.0,43.8,990.3,25.3,4.2,0.3,
2019-04-30,2.0,43.8,990.3,25.3,3.8,0.3,
2019-05-31,2.0,43.8,990.3,25.3,3.8,0.3,
2019-06-30,2.0,43.8,990.3,24.8,2.9,0.3,
2019-07-31,7.0,37.4,993.2,23.2,3.8,0.8,
2019-08-31,4.0,39.0,993.6,23.7,5.2,0.8,
2019-09-30,14.0,102.8,990.8,26.0,5.1,0.9,
2019-10-31,22.0,131.4,990.1,24.9,5.2,0.8,
2019-11-30,20.0,236.4,988.3,25.1,5.0,0.7,
2019-12-31,25.0,291.2,989.0,25.1,5.3,0.7,
2020-01-31,21.0,233.8,989.5,25.6,4.7,0.8,
2020-02-29,23.0,227.0,990.0,25.2,4.1,0.6,
2020-03-31,27.0,217.6,989.6,25.4,5.1,0.5,
2020-04-30,22.0,205.2,991.5,24.6,3.7,0.4,
2020-05-31,16.0,107.4,992.8,23.7,4.0,0.5,
2020-06-30,8.0,107.4,991.9,24.3,2.7,0.5,
2020-07-31,8.0,13.0,991.6,24.2,3.3,0.6,
2020-08-31,2.0,11.6,991.4,24.0,5.6,0.7,
2020-09-30,11.0,149.2,990.5,25.7,5.5,0.7,
2020-10-31,19.0,140.4,989.7,25.6,6.1,0.8,
2020-11-30,18.0,173.2,988.8,25.9,5.0,0.7,
2020-12-31,25.0,295.6,989.3,24.8,4.3,0.7,
2021-01-31,25.0,262.6,989.2,24.7,5.1,0.7,
2021-02-28,26.0,514.4,989.2,24.9,5.0,0.6,
2021-03-31,26.0,263.0,989.8,24.5,5.1,0.7,
2021-04-30,22.0,152.8,990.3,24.8,3.6,0.7,
2021-05-31,14.0,110.2,992.0,24.2,4.3,0.6,
2021-06-30,5.0,110.2,992.4,24.2,5.5,0.6,
2021-07-31,3.0,110.2,994.0,22.7,4.6,0.7,
2021-08-31,1.0,1.6,991.8,24.9,3.4,0.7,
2021-09-30,9.0,126.4,991.1,25.7,4.5,0.7,
2021-10-31,14.0,292.2,989.7,25.6,4.4,0.7,
2021-11-30,16.0,281.0,988.7,25.3,3.5,0.7,
2021-12-31,25.0,360.8,988.2,25.4,3.9,0.7,
2022-01-31,17.0,301.4,989.1,25.5,4.9,0.6,
2022-02-28,24.0,502.8,989.6,24.7,3.7,0.6,
2022-03-31,22.0,339.4,989.4,24.8,4.7,0.6,
2022-04-30,23.0,218.4,990.2,24.6,3.4,0.6,
2022-05-31,15.0,185.8,992.5,23.7,3.8,0.6,
2022-06-30,3.0,185.8,992.5,22.8,3.3,0.6,
2022-07-31,1.0,185.8,991.3,22.8,3.3,0.6,
2022-08-31,9.0,32.2,992.2,23.9,5.4,0.7,
2022-09-30,4.0,18.4,990.4,25.8,4.3,0.9,
2022-10-31,16.0,173.6,989.5,25.8,4.1,0.8,
2022-11-30,14.0,189.6,989.7,24.8,5.5,0.7,
2022-12-31,20.0,278.8,988.9,25.1,7.8,0.7,
2023-01-31,21.0,315.2,990.3,24.6,4.7,0.8,
2023-02-28,16.0,297.8,990.5,24.7,4.8,0.7,
2023-03-31,22.0,338.8,990.3,25.1,4.6,0.6,
2023-04-30,21.0,176.8,990.2,25.1,3.4,0.6,
2023-05-31,8.0,176.8,990.2,25.1,3.8,0.6,
2023-06-30,8.0,176.8,990.2,25.1,3.7,0.6,
2023-07-31,8.0,176.8,990.2,25.1,3.7,0.6,
2023-08-31,8.0,176.8,990.2,25.1,3.7,0.6,
2023-09-30,8.0,176.8,990.2,25.1,3.7,0.6,
2023-10-31,8.0,176.8,990.2,25.1,3.7,0.6,
2023-11-30,8.0,176.8,990.2,25.1,3.7,0.6,
2023-12-31,8.0,176.8,990.2,25.1,3.7,0.6,
2024-01-31,8.0,176.8,990.2,25.1,3.7,0.6,
2024-02-29,8.0,176.8,990.2,25.1,3.7,0.6,
2024-03-31,8.0,176.8,990.2,25.1,3.7,0.6,
2024-04-30,8.0,176.8,990.2,25.1,3.7,0.6,
2024-05-31,8.0,176.8,990.2,25.1,3.7,0.6,
2024-06-30,8.0,176.8,990.2,25.1,3.7,0.6,
2024-07-31,8.0,176.8,990.2,25.1,3.7,0.6,
2010-01-31,,,,,8.7,,
2010-02-28,,,,,6.6,,
2010-03-31,10.0,,,25.2,7.4,,
2010-04-30,8.0,6.0,969.7,25.6,5.3,1.2,
2010-05-31,5.0,8.4,970.4,25.0,6.4,1.3,
2010-06-30,5.0,14.4,972.3,25.2,6.5,1.6,
2010-07-31,0.0,0.0,971.9,24.7,7.5,2.1,
2010-08-31,1.0,0.8,971.3,25.9,6.7,2.2,
2010-09-30,0.0,0.0,968.4,28.1,7.6,2.1,
2010-10-31,14.0,123.6,968.4,26.7,9.7,2.2,
2010-11-30,22.0,291.2,967.5,25.4,7.2,2.0,
2010-12-31,16.0,246.4,966.7,24.9,7.5,1.9,
2011-01-31,26.0,315.2,967.7,24.3,8.2,1.8,
2011-02-28,24.0,137.0,968.7,24.4,8.8,1.7,
2011-03-31,24.0,137.0,968.1,24.6,7.7,1.8,
2011-04-30,24.0,137.0,968.1,25.4,8.0,1.8,
2011-05-31,24.0,137.0,968.1,25.4,5.8,1.8,
2011-06-30,24.0,137.0,968.1,25.4,6.0,1.8,
2011-07-31,24.0,137.0,968.1,25.4,6.1,1.8,
2011-08-31,24.0,137.0,968.1,25.4,6.1,1.8,
2011-09-30,5.0,127.6,969.9,28.2,7.9,2.4,
2011-10-31,21.0,191.0,967.9,25.5,8.1,2.0,
2011-11-30,20.0,214.6,968.0,24.8,8.4,1.7,
2011-12-31,23.0,293.2,968.3,24.4,6.7,1.7,
2012-01-31,31.0,439.2,968.9,23.8,8.7,1.8,
2012-02-29,20.0,380.8,968.9,24.4,7.5,1.7,
2012-03-31,22.0,230.8,969.8,24.8,7.5,1.5,
2012-04-30,20.0,110.2,969.5,25.1,5.1,1.3,
2012-05-31,16.0,54.4,970.9,24.3,5.4,1.5,
2012-06-30,6.0,37.6,971.9,24.8,7.5,1.9,
2012-07-31,0.0,0.0,971.9,24.8,6.2,2.2,
2012-08-31,0.0,0.0,972.0,26.5,6.8,2.6,
2012-09-30,11.0,11.0,970.6,27.4,9.4,2.1,
2012-10-31,13.0,174.2,968.4,26.9,8.6,2.1,
2012-11-30,23.0,229.0,967.9,25.2,8.6,1.9,
2012-12-31,19.0,237.4,968.1,25.1,7.3,1.7,
2013-01-31,25.0,362.2,969.1,24.6,7.6,1.8,
2013-02-28,27.0,406.8,969.0,24.9,6.0,1.7,
2013-03-31,22.0,567.8,969.4,25.5,6.8,1.7,
2013-04-30,8.0,567.8,969.4,25.5,4.6,1.7,
2013-05-31,8.0,66.8,971.0,25.3,4.8,1.6,
2013-06-30,8.0,66.8,971.3,25.9,4.9,1.7,
2013-07-31,3.0,0.6,972.5,25.0,7.4,2.2,
2013-08-31,3.0,0.6,971.1,25.7,8.3,2.6,
2013-09-30,5.0,34.4,970.2,26.8,7.2,2.2,
2013-10-31,16.0,224.4,969.5,26.0,6.8,2.0,
2013-11-30,22.0,216.0,968.1,24.8,13.5,1.8,
2013-12-31,18.0,216.0,968.1,24.5,11.9,1.8,
2014-01-31,7.0,216.0,968.1,24.5,11.9,1.8,
2014-02-28,2.0,216.0,968.1,24.5,11.9,1.8,
2014-03-31,2.0,216.0,968.1,24.5,11.9,1.8,
2014-04-30,2.0,216.0,968.1,24.5,11.9,1.8,
2014-05-31,2.0,216.0,968.1,24.5,11.9,1.8,
2014-06-30,2.0,25.2,971.8,25.0,5.1,2.0,
2014-07-31,1.0,6.8,973.3,25.2,8.5,2.2,
2014-08-31,0.0,0.0,971.5,26.9,6.2,2.3,
2014-09-30,9.0,67.4,970.0,27.3,7.7,2.1,
2014-10-31,12.0,124.8,969.4,27.1,8.3,2.1,
2014-11-30,17.0,124.8,968.6,25.7,10.5,1.8,
2014-12-31,17.0,124.8,968.6,24.7,6.4,1.8,
2015-01-31,12.0,92.2,970.5,24.9,7.5,1.5,
2015-02-28,12.0,92.2,970.1,24.5,7.5,1.8,
2015-03-31,12.0,92.2,969.9,24.7,8.1,1.6,
2015-04-30,12.0,92.2,969.9,25.4,6.7,1.6,
2015-05-31,12.0,92.2,969.9,25.4,5.1,1.6,
2015-06-30,12.0,92.2,969.9,25.2,5.4,1.6,
2015-07-31,12.0,92.2,969.9,25.7,5.2,1.6,
2015-08-31,1.0,0.2,970.9,27.1,6.8,2.2,
2015-09-30,5.0,6.4,969.3,28.4,8.4,2.0,
2015-10-31,5.0,6.4,969.3,27.7,8.1,2.0,
2015-11-30,12.0,50.4,968.3,26.7,8.7,1.8,
2015-12-31,18.0,182.4,969.8,26.3,5.7,1.6,
2016-01-31,24.0,305.4,969.1,25.0,6.2,2.0,
2016-02-29,18.0,121.2,969.6,26.4,6.0,1.6,
2016-03-31,16.0,121.2,970.6,25.6,7.4,1.6,
2016-04-30,10.0,98.2,970.1,26.1,6.5,1.6,
2016-05-31,1.0,5.4,971.7,26.3,6.1,1.5,
2016-06-30,1.0,39.0,973.3,25.0,5.8,1.8,
2016-07-31,0.0,0.0,972.3,25.6,5.4,1.9,
2016-08-31,2.0,107.8,971.2,26.4,9.5,2.1,
2016-09-30,8.0,102.0,971.0,25.6,7.1,2.2,
2016-10-31,7.0,102.0,971.0,26.4,7.1,2.2,
2016-11-30,7.0,102.0,971.0,26.4,7.1,2.2,
2016-12-31,13.0,102.0,971.0,26.4,4.4,2.2,
2017-01-31,24.0,291.4,969.7,24.7,6.1,1.5,
2017-02-28,23.0,306.4,969.6,24.5,7.2,1.8,
2017-03-31,23.0,180.0,969.7,25.2,5.3,1.3,
2017-04-30,13.0,180.0,969.7,25.5,4.5,1.3,
2017-05-31,13.0,180.0,969.7,25.5,4.5,1.3,
2017-06-30,13.0,180.0,971.9,25.1,4.7,1.7,
2017-07-31,13.0,180.0,971.9,25.1,6.5,1.7,
2017-08-31,13.0,180.0,971.9,25.1,5.8,1.7,
